topic,app,applicationCategory,latency,systemBandwidth,commChannelLossAN,commChannelLossRT,commChannelLossTS,commChannelLossVS,brokerCapacity,priority,priorityID,processingRate,publishFrequency,messageSize,scenario_case
topic1,app7,RT,,230,0.0,0,0,0.0,-1,0,maxmin,1000,260,200,Medium-load
topic10,app11,TS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,200,1000,Medium-load
topic10,app9,TS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,200,1000,Medium-load
topic11,app12,TS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,300,20480,Medium-load
topic11,app15,VS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,300,20480,Medium-load
topic11,app8,RT,,230,0.0,0,0,0.0,-1,0,maxmin,1000,300,20480,Medium-load
topic12,app10,TS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,330,500,Medium-load
topic12,app2,AN,,230,0.0,0,0,0.0,-1,0,maxmin,1000,330,500,Medium-load
topic12,app9,TS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,330,500,Medium-load
topic13,app10,TS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,310,6000,Medium-load
topic13,app11,TS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,310,6000,Medium-load
topic13,app12,TS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,310,6000,Medium-load
topic14,app1,AN,,230,0.0,0,0,0.0,-1,0,maxmin,1000,40,20480,Medium-load
topic14,app13,VS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,40,20480,Medium-load
topic14,app16,VS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,40,20480,Medium-load
topic14,app5,RT,,230,0.0,0,0,0.0,-1,0,maxmin,1000,40,20480,Medium-load
topic15,app15,VS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,60,20480,Medium-load
topic15,app6,RT,,230,0.0,0,0,0.0,-1,0,maxmin,1000,60,20480,Medium-load
topic16,app16,VS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,75,20480,Medium-load
topic16,app3,AN,,230,0.0,0,0,0.0,-1,0,maxmin,1000,75,20480,Medium-load
topic16,app4,AN,,230,0.0,0,0,0.0,-1,0,maxmin,1000,75,20480,Medium-load
topic17,app10,TS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,65,20480,Medium-load
topic17,app16,VS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,65,20480,Medium-load
topic17,app7,RT,,230,0.0,0,0,0.0,-1,0,maxmin,1000,65,20480,Medium-load
topic18,app10,TS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,25,100,Medium-load
topic18,app12,TS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,25,100,Medium-load
topic19,app13,VS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,170,20480,Medium-load
topic19,app2,AN,,230,0.0,0,0,0.0,-1,0,maxmin,1000,170,20480,Medium-load
topic19,app5,RT,,230,0.0,0,0,0.0,-1,0,maxmin,1000,170,20480,Medium-load
topic2,app1,AN,,230,0.0,0,0,0.0,-1,0,maxmin,1000,148,20480,Medium-load
topic2,app13,VS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,148,20480,Medium-load
topic2,app15,VS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,148,20480,Medium-load
topic2,app7,RT,,230,0.0,0,0,0.0,-1,0,maxmin,1000,148,20480,Medium-load
topic2,app9,TS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,148,20480,Medium-load
topic20,app14,VS,,230,0.0,0,0,0.0,-1,0,maxmin,1000,60,20480,Medium-load
topic20,app6,RT,,230,0.0,0,0,0.0,-1,0,maxmin,1000,60,20480,Medium-load
topic21,app1,AN,,230,0.0,0,0,0.0,-1,0,maxmin,1000,130,410,Medium-load
topic21,app4,AN,,230,0.0,0,0,0.0,-1,0,maxmin,1000,130,410,Medium-load
topic21,app8,RT,,230,0.0,0,0,0.0,-1,0,maxmin,1000,130,410,Medium-load
topic22,app2,AN,,230,0.0,0,0,0.0,-1,0,maxmin,1000,60,10429,Medium-load
