topic,app,applicationCategory,systemBandwidth,commChannelLossAN,commChannelLossRT,commChannelLossTS,commChannelLossVS,brokerCapacity,priority,priorityID,processingRate,publishFrequency,messageSize,scenario_case,latency
energymanagement,app4,AN,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,3324693.6,80,6.035560313776143
energymanagement,app5,AN,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,3324693.6,80,6.012041305780984
energymanagement,app6,AN,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,3324693.6,80,5.958328373409726
energymanagement,app7,AN,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,3324693.6,80,6.016257395528303
energymanagement,app8,AN,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,3324693.6,80,5.964681919530972
firedetection,app1,AN,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,191693.0,80,5.970041628231943
firedetection,app22,RT,650,0.0,0.0,0,0.0,100,0,prioRT,1000,1,191693.0,80,0.3620796468794748
firedetection,app23,RT,650,0.0,0.0,0,0.0,100,0,prioRT,1000,1,191693.0,80,0.3630803174666797
firedetection,app25,RT,650,0.0,0.0,0,0.0,100,0,prioRT,1000,1,191693.0,80,0.3603459055959036
firedetection,app27,RT,650,0.0,0.0,0,0.0,100,0,prioRT,1000,1,191693.0,80,0.3764694984417948
firedetection,app29,RT,650,0.0,0.0,0,0.0,100,0,prioRT,1000,1,191693.0,80,0.3685491341035203
firedetection,app30,RT,650,0.0,0.0,0,0.0,100,0,prioRT,1000,1,191693.0,80,0.3560822937964455
firedetection,app31,RT,650,0.0,0.0,0,0.0,100,0,prioRT,1000,1,191693.0,80,0.3488800525382556
firedetection,app7,AN,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,191693.0,80,5.955653906331068
intrusiondetection,app21,RT,650,0.0,0.0,0,0.0,100,0,prioRT,1000,1,47583046.2,80,0.1742615053177875
intrusiondetection,app24,RT,650,0.0,0.0,0,0.0,100,0,prioRT,1000,1,47583046.2,80,0.1740484487047527
intrusiondetection,app2,AN,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,47583046.2,80,5.841759366235761
intrusiondetection,app36,VS,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,47583046.2,80,5.832247165481372
intrusiondetection,app40,VS,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,47583046.2,80,5.839925175204127
intrusiondetection,app41,VS,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,47583046.2,80,5.839661222887581
intrusiondetection,app45,VS,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,47583046.2,80,5.838366888757926
intrusiondetection,app47,VS,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,47583046.2,80,5.839758947052077
intrusiondetection,app6,AN,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,47583046.2,80,5.83898302126379
occupancymanagement,app12,TS,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,280313.84,80,5.559961078749215
occupancymanagement,app17,TS,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,280313.84,80,5.444188881214373
occupancymanagement,app21,RT,650,0.0,0.0,0,0.0,100,0,prioRT,1000,1,280313.84,80,0.1407471211794219
occupancymanagement,app42,VS,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,280313.84,80,5.526701297080305
occupancymanagement,app43,VS,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,280313.84,80,5.460710650253232
occupancymanagement,app44,VS,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,280313.84,80,5.511068622980892
occupancymanagement,app5,AN,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,280313.84,80,5.576525948240523
occupancymanagement,app8,AN,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,280313.84,80,5.642808566811265
printing,app11,TS,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,624394.2,80,5.696330537098381
printing,app12,TS,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,624394.2,80,5.731712579041228
printing,app13,TS,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,624394.2,80,5.733284946714166
printing,app14,TS,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,624394.2,80,5.744503068711318
printing,app15,TS,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,624394.2,80,5.74720793089168
printing,app16,TS,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,624394.2,80,5.738393451529159
printing,app17,TS,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,624394.2,80,5.765762362802998
printing,app18,TS,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,624394.2,80,5.681568333980644
printing,app2,AN,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,624394.2,80,5.700139174598907
printing,app4,AN,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,624394.2,80,5.72060746152986
printing,app5,AN,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,624394.2,80,5.741983869981215
smartthings,app11,TS,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,205264.41,80,5.528038379383367
smartthings,app14,TS,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,205264.41,80,5.540944840182538
smartthings,app1,AN,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,205264.41,80,5.507171891392362
smartthings,app21,RT,650,0.0,0.0,0,0.0,100,0,prioRT,1000,1,205264.41,80,0.1698288929522178
smartthings,app28,RT,650,0.0,0.0,0,0.0,100,0,prioRT,1000,1,205264.41,80,0.1745781040606036
smartthings,app3,AN,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,205264.41,80,5.536583948544948
smartthings,app8,AN,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,205264.41,80,5.504504371889255
videosurveillance,app26,RT,650,0.0,0.0,0,0.0,100,0,prioRT,1000,1,14310092.37,80,0.1371271724107614
videosurveillance,app36,VS,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,14310092.37,80,5.717230326668646
videosurveillance,app37,VS,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,14310092.37,80,5.709352322396218
videosurveillance,app38,VS,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,14310092.37,80,5.760109872761055
videosurveillance,app39,VS,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,14310092.37,80,5.7622789634004805
videosurveillance,app46,VS,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,14310092.37,80,5.756036418541531
videosurveillance,app4,AN,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,14310092.37,80,5.750153900648504
videosurveillance,app7,AN,650,0.0,0.0,0,0.0,100,1,prioRT,1000,1,14310092.37,80,5.767087318209514
amazonecho,app14,TS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,105869.28,80,3.3072942000274983
amazonecho,app21,RT,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,105869.28,80,3.2944038455678526
amazonecho,app27,RT,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,105869.28,80,3.264918229610716
amazonecho,app30,RT,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,105869.28,80,3.3949237326268222
amazonecho,app32,RT,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,105869.28,80,3.416079171742
amazonecho,app5,AN,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,105869.28,80,3.223286981332258
amazonecho,app7,AN,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,105869.28,80,3.354301913555144
amazonecho,app8,AN,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,105869.28,80,3.446071240134686
bms,app12,TS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,16091324.56,80,3.1419181274120525
bms,app17,TS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,16091324.56,80,3.1454048912898247
bms,app1,AN,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,16091324.56,80,3.084989019402625
bms,app27,RT,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,16091324.56,80,3.083849201362502
bms,app2,AN,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,16091324.56,80,3.0840281042560496
bms,app30,RT,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,16091324.56,80,3.097771828995024
bms,app8,AN,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,16091324.56,80,3.087381502252552
energymanagement,app12,TS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,3324693.6,80,3.182070600258143
energymanagement,app1,AN,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,3324693.6,80,3.185420014604432
energymanagement,app24,RT,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,3324693.6,80,3.153581495131118
energymanagement,app27,RT,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,3324693.6,80,3.1868081700910182
energymanagement,app2,AN,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,3324693.6,80,3.1910275357497837
energymanagement,app30,RT,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,3324693.6,80,3.2091451966883096
energymanagement,app32,RT,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,3324693.6,80,3.2076988695712414
energymanagement,app3,AN,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,3324693.6,80,3.206207767661598
energymanagement,app4,AN,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,3324693.6,80,3.197029972444483
energymanagement,app5,AN,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,3324693.6,80,3.157551253968909
energymanagement,app6,AN,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,3324693.6,80,3.2001641358841524
energymanagement,app7,AN,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,3324693.6,80,3.1672130057835663
energymanagement,app8,AN,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,3324693.6,80,3.206757459024423
firedetection,app1,AN,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,191693.0,80,3.356168532628514
firedetection,app22,RT,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,191693.0,80,3.358018336813547
firedetection,app23,RT,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,191693.0,80,3.379159475749129
firedetection,app25,RT,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,191693.0,80,3.467066416802214
firedetection,app27,RT,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,191693.0,80,3.3814199698852216
firedetection,app29,RT,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,191693.0,80,3.560430499097826
firedetection,app30,RT,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,191693.0,80,3.398032525097211
firedetection,app31,RT,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,191693.0,80,3.332437880777875
firedetection,app7,AN,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,191693.0,80,3.4943046115013723
intrusiondetection,app21,RT,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,47583046.2,80,3.1611123473969003
intrusiondetection,app24,RT,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,47583046.2,80,3.164972459057533
intrusiondetection,app2,AN,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,47583046.2,80,3.083240242501185
intrusiondetection,app36,VS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,47583046.2,80,3.093896686839858
intrusiondetection,app40,VS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,47583046.2,80,3.1482081782280957
intrusiondetection,app41,VS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,47583046.2,80,3.084706438847695
intrusiondetection,app45,VS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,47583046.2,80,3.169012060904539
intrusiondetection,app47,VS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,47583046.2,80,3.167968744378241
intrusiondetection,app6,AN,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,47583046.2,80,3.131608651081053
occupancymanagement,app12,TS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,280313.84,80,3.1145491305507247
occupancymanagement,app17,TS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,280313.84,80,3.1411818305114263
occupancymanagement,app21,RT,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,280313.84,80,3.018304070354393
occupancymanagement,app42,VS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,280313.84,80,3.148382044472098
occupancymanagement,app43,VS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,280313.84,80,3.1070083241752604
occupancymanagement,app44,VS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,280313.84,80,3.127085506473428
occupancymanagement,app5,AN,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,280313.84,80,3.132784887626856
occupancymanagement,app8,AN,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,280313.84,80,3.1260614746309554
printing,app11,TS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,624394.2,80,3.181490176740914
printing,app12,TS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,624394.2,80,3.1207121127385564
printing,app13,TS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,624394.2,80,3.15393230611796
printing,app14,TS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,624394.2,80,3.1886553347668145
printing,app15,TS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,624394.2,80,3.1346335759801254
printing,app16,TS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,624394.2,80,3.151192847940326
printing,app17,TS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,624394.2,80,3.153707014547752
printing,app18,TS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,624394.2,80,3.212916241133012
printing,app2,AN,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,624394.2,80,3.0399479569607344
printing,app4,AN,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,624394.2,80,3.137643174998665
printing,app5,AN,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,624394.2,80,3.2014128825627157
smartthings,app11,TS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,205264.41,80,3.1777990625498065
smartthings,app14,TS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,205264.41,80,3.2094387821814454
smartthings,app1,AN,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,205264.41,80,3.2240176954759345
smartthings,app21,RT,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,205264.41,80,3.3734320969997653
smartthings,app28,RT,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,205264.41,80,3.268199375523104
smartthings,app3,AN,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,205264.41,80,3.152041673329176
smartthings,app8,AN,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,205264.41,80,3.140301397856339
videosurveillance,app26,RT,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,14310092.37,80,3.150448914082536
videosurveillance,app36,VS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,14310092.37,80,3.0772314637913185
videosurveillance,app37,VS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,14310092.37,80,3.0591957846392344
videosurveillance,app38,VS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,14310092.37,80,3.075318192651704
videosurveillance,app39,VS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,14310092.37,80,3.071050347776922
videosurveillance,app46,VS,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,14310092.37,80,3.075444165044391
videosurveillance,app4,AN,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,14310092.37,80,3.138460271031129
videosurveillance,app7,AN,650,0.1,0.1,0,0.1,100,0,dropVS10AN10RT10,1000,1,14310092.37,80,3.076902906723396
amazonecho,app14,TS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,105869.28,80,4.13164391805137
amazonecho,app21,RT,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,105869.28,80,4.25103029230873
amazonecho,app27,RT,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,105869.28,80,4.019531290800973
amazonecho,app30,RT,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,105869.28,80,4.114869397190385
amazonecho,app32,RT,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,105869.28,80,3.99707729134068
amazonecho,app5,AN,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,105869.28,80,4.122975146855787
amazonecho,app7,AN,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,105869.28,80,4.070626173074277
amazonecho,app8,AN,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,105869.28,80,4.051151836193999
bms,app12,TS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,16091324.56,80,4.16291788572468
bms,app17,TS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,16091324.56,80,4.163476557797779
bms,app1,AN,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,16091324.56,80,4.158038176510457
bms,app27,RT,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,16091324.56,80,4.169627499121874
bms,app2,AN,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,16091324.56,80,4.16596084052099
bms,app30,RT,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,16091324.56,80,4.166083542312535
bms,app8,AN,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,16091324.56,80,4.164452944031518
energymanagement,app12,TS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,3324693.6,80,4.196673786769385
energymanagement,app1,AN,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,3324693.6,80,4.21356235912856
energymanagement,app24,RT,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,3324693.6,80,4.193514371784852
energymanagement,app27,RT,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,3324693.6,80,4.195819766283926
energymanagement,app2,AN,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,3324693.6,80,4.199014729939488
energymanagement,app30,RT,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,3324693.6,80,4.2206698822717925
energymanagement,app32,RT,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,3324693.6,80,4.194473833293481
energymanagement,app3,AN,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,3324693.6,80,4.199543521693589
energymanagement,app4,AN,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,3324693.6,80,4.18919650390134
energymanagement,app5,AN,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,3324693.6,80,4.170509005268505
energymanagement,app6,AN,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,3324693.6,80,4.196577792947097
energymanagement,app7,AN,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,3324693.6,80,4.200816971971007
energymanagement,app8,AN,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,3324693.6,80,4.190776503100779
firedetection,app1,AN,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,191693.0,80,4.1558242434997785
firedetection,app22,RT,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,191693.0,80,4.192339602277626
firedetection,app23,RT,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,191693.0,80,4.149270988416144
firedetection,app25,RT,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,191693.0,80,4.189544714940711
firedetection,app27,RT,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,191693.0,80,4.246165975726857
firedetection,app29,RT,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,191693.0,80,4.202683142111704
firedetection,app30,RT,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,191693.0,80,4.306155212975849
firedetection,app31,RT,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,191693.0,80,4.270210685593301
firedetection,app7,AN,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,191693.0,80,4.15917622068728
intrusiondetection,app21,RT,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,47583046.2,80,4.214990953447534
intrusiondetection,app24,RT,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,47583046.2,80,4.216169195709271
intrusiondetection,app2,AN,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,47583046.2,80,4.233171071767354
intrusiondetection,app36,VS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,47583046.2,80,4.151789769685244
intrusiondetection,app40,VS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,47583046.2,80,4.149244530977666
intrusiondetection,app41,VS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,47583046.2,80,4.195545194297955
intrusiondetection,app45,VS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,47583046.2,80,4.230498746065009
intrusiondetection,app47,VS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,47583046.2,80,4.223265080962768
intrusiondetection,app6,AN,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,47583046.2,80,4.159698740274322
occupancymanagement,app12,TS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,280313.84,80,4.304915890437646
occupancymanagement,app17,TS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,280313.84,80,4.254639436714622
occupancymanagement,app21,RT,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,280313.84,80,4.201955514277745
occupancymanagement,app42,VS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,280313.84,80,4.2295157889464114
occupancymanagement,app43,VS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,280313.84,80,4.298797405745537
occupancymanagement,app44,VS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,280313.84,80,4.256931830605151
occupancymanagement,app5,AN,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,280313.84,80,4.3195013544113525
occupancymanagement,app8,AN,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,280313.84,80,4.289615873842498
printing,app11,TS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,624394.2,80,4.204632555354015
printing,app12,TS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,624394.2,80,4.168009192015883
printing,app13,TS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,624394.2,80,4.149224519252364
printing,app14,TS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,624394.2,80,4.206621333282927
printing,app15,TS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,624394.2,80,4.220260199706112
printing,app16,TS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,624394.2,80,4.144766753378796
printing,app17,TS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,624394.2,80,4.176473920964218
printing,app18,TS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,624394.2,80,4.18006122556652
printing,app2,AN,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,624394.2,80,4.177568399563943
printing,app4,AN,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,624394.2,80,4.1670724516951045
printing,app5,AN,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,624394.2,80,4.14393723325634
smartthings,app11,TS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,205264.41,80,4.201707508069741
smartthings,app14,TS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,205264.41,80,4.120161197197656
smartthings,app1,AN,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,205264.41,80,4.1558795438519
smartthings,app21,RT,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,205264.41,80,4.116493744048968
smartthings,app28,RT,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,205264.41,80,4.0710113868606665
smartthings,app3,AN,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,205264.41,80,4.190982905093233
smartthings,app8,AN,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,205264.41,80,4.162254004395428
videosurveillance,app26,RT,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,14310092.37,80,4.224714303189456
videosurveillance,app36,VS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,14310092.37,80,4.199134562175951
videosurveillance,app37,VS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,14310092.37,80,4.22062616271799
videosurveillance,app38,VS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,14310092.37,80,4.214495715161933
videosurveillance,app39,VS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,14310092.37,80,4.229822170340676
videosurveillance,app46,VS,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,14310092.37,80,4.230377883583361
videosurveillance,app4,AN,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,14310092.37,80,4.218692606672354
videosurveillance,app7,AN,650,0.0,0.1,0,0.0,100,0,dropRT10,1000,1,14310092.37,80,4.216184412277896
amazonecho,app14,TS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,105869.28,80,4.882000187526758
amazonecho,app21,RT,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,105869.28,80,4.871471021338258
amazonecho,app27,RT,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,105869.28,80,4.883001751942516
amazonecho,app30,RT,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,105869.28,80,4.792775641841303
amazonecho,app32,RT,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,105869.28,80,4.781990192987356
amazonecho,app5,AN,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,105869.28,80,4.833455710781738
amazonecho,app7,AN,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,105869.28,80,4.798777723409127
amazonecho,app8,AN,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,105869.28,80,4.865186380322854
bms,app12,TS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,16091324.56,80,4.499706604369291
bms,app17,TS,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,16091324.56,80,4.497559671604219
bms,app1,AN,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,16091324.56,80,4.497701617436126
bms,app27,RT,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,16091324.56,80,4.562097081343766
bms,app2,AN,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,16091324.56,80,4.504769184962656
bms,app30,RT,650,0.0,0.0,0,0.0,100,0,baseline,1000,1,16091324.56,80,4.499609547249403
