topic,app,applicationCategory,latency,systemBandwidth,commChannelLossAN,commChannelLossRT,commChannelLossTS,commChannelLossVS,brokerCapacity,priority,priorityID,processingRate,publishFrequency,messageSize,scenario_case
occupancymanagement,app17,TS,5.956677580736681,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,280313.84,100
occupancymanagement,app19,TS,5.879384421137058,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,280313.84,100
occupancymanagement,app21,RT,5.7901862208490895,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,280313.84,100
occupancymanagement,app34,RT,6.010055908455894,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,280313.84,100
occupancymanagement,app42,VS,5.972901488755733,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,280313.84,100
occupancymanagement,app43,VS,5.737079261041655,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,280313.84,100
occupancymanagement,app44,VS,5.869041002424392,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,280313.84,100
occupancymanagement,app48,VS,5.932438989856499,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,280313.84,100
occupancymanagement,app50,VS,5.88811412051758,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,280313.84,100
occupancymanagement,app5,AN,5.908645806450571,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,280313.84,100
occupancymanagement,app8,AN,5.915593788177199,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,280313.84,100
printing,app11,TS,5.647471886174342,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,624394.2,100
printing,app12,TS,5.704203434706404,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,624394.2,100
printing,app13,TS,5.727343878156021,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,624394.2,100
printing,app14,TS,5.6825452001502486,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,624394.2,100
printing,app15,TS,5.679890394538424,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,624394.2,100
printing,app16,TS,5.71939832010077,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,624394.2,100
printing,app17,TS,5.70905453563935,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,624394.2,100
printing,app18,TS,5.6781630090776565,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,624394.2,100
printing,app20,TS,5.681744390445716,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,624394.2,100
printing,app2,AN,5.650320761676237,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,624394.2,100
printing,app4,AN,5.664462795494,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,624394.2,100
printing,app5,AN,5.724867147045404,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,624394.2,100
smartthings,app11,TS,5.526223651300685,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,205264.41,100
smartthings,app14,TS,5.50516315489023,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,205264.41,100
smartthings,app1,AN,5.5938617160655015,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,205264.41,100
smartthings,app21,RT,5.498745367902002,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,205264.41,100
smartthings,app28,RT,5.523734678476947,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,205264.41,100
smartthings,app34,RT,5.467988769687117,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,205264.41,100
