topic,app,applicationCategory,latency,systemBandwidth,commChannelLossAN,commChannelLossRT,commChannelLossTS,commChannelLossVS,brokerCapacity,priority,priorityID,processingRate,publishFrequency,messageSize,scenario_case
firedetection,app25,RT,0.2893533442142305,650,0.0,0,0,0.0,100,0,prioRTVSTSAN,1000,1,191693.0,60
firedetection,app27,RT,0.2805723395174993,650,0.0,0,0,0.0,100,0,prioRTVSTSAN,1000,1,191693.0,60
firedetection,app29,RT,0.279288642560727,650,0.0,0,0,0.0,100,0,prioRTVSTSAN,1000,1,191693.0,60
intrusiondetection,app21,RT,0.177942276162612,650,0.0,0,0,0.0,100,0,prioRTVSTSAN,1000,1,47583046.2,60
intrusiondetection,app24,RT,0.1781444101921131,650,0.0,0,0,0.0,100,0,prioRTVSTSAN,1000,1,47583046.2,60
intrusiondetection,app2,AN,3.465703016312194,650,0.0,0,0,0.0,100,3,prioRTVSTSAN,1000,1,47583046.2,60
intrusiondetection,app36,VS,0.6512869673150646,650,0.0,0,0,0.0,100,1,prioRTVSTSAN,1000,1,47583046.2,60
intrusiondetection,app40,VS,0.6521027260883879,650,0.0,0,0,0.0,100,1,prioRTVSTSAN,1000,1,47583046.2,60
intrusiondetection,app41,VS,0.652742248990608,650,0.0,0,0,0.0,100,1,prioRTVSTSAN,1000,1,47583046.2,60
intrusiondetection,app6,AN,3.474913917970178,650,0.0,0,0,0.0,100,3,prioRTVSTSAN,1000,1,47583046.2,60
occupancymanagement,app12,TS,1.287344072294366,650,0.0,0,0,0.0,100,2,prioRTVSTSAN,1000,1,280313.84,60
occupancymanagement,app21,RT,0.1362370191207866,650,0.0,0,0,0.0,100,0,prioRTVSTSAN,1000,1,280313.84,60
occupancymanagement,app42,VS,0.5518955445680347,650,0.0,0,0,0.0,100,1,prioRTVSTSAN,1000,1,280313.84,60
occupancymanagement,app43,VS,0.5546346452297927,650,0.0,0,0,0.0,100,1,prioRTVSTSAN,1000,1,280313.84,60
occupancymanagement,app44,VS,0.5473303767980912,650,0.0,0,0,0.0,100,1,prioRTVSTSAN,1000,1,280313.84,60
occupancymanagement,app5,AN,3.3145068205082526,650,0.0,0,0,0.0,100,3,prioRTVSTSAN,1000,1,280313.84,60
printing,app11,TS,1.030961486407744,650,0.0,0,0,0.0,100,2,prioRTVSTSAN,1000,1,624394.2,60
printing,app12,TS,1.0128824634496048,650,0.0,0,0,0.0,100,2,prioRTVSTSAN,1000,1,624394.2,60
